x, y
4.54661, 36.6312
4.54237, 34.04499
4.55508, 41.80361
4.55932, 44.38982
3.37288, 31.88982
3.37288, 34.47602
3.38559, 37.06223
3.38559, 39.64844
4.13559, 35.33809
4.13136, 32.75189
4.56356, 32.75189
1.55508, 33.18292
5, 33.18292
5.25424, 42.23464
5.25424, 39.64844
5.25424, 37.06223
5.26271, 34.47602
4.97881, 33.61395
5.13983, 33.61395
5.14407, 36.20016
5.16949, 38.35533
5.17373, 40.94154
5.17797, 43.52775
4.16525, 34.47602
4.16102, 37.06223
4.14407, 39.64844
5.20763, 38.78637
5.20763, 36.20016
5.23305, 37.9243
5.23305, 40.51051
5.24153, 43.09671
5.25424, 45.68292
1.55508, 34.90706
4.99576, 35.76913
4.99153, 38.35533
1.5678, 40.94154
1.56356, 38.35533
3.41102, 37.06223
3.40678, 39.64844
3.39831, 42.23464
3.40254, 44.82085
5.20763, 40.07947
5.20339, 41.80361
5.18644, 44.38982
2.43644, 13.78637
0.65254, 5.59671
1.80085, 16.80361
3.77119, 9.47602
3.80932, 27.57947
3.85169, 9.90706
2.65254, 11.20016
3.33898, 15.94154
3.30508, 26.28637
0.30085, 26.7174
4.42797, 19.82085
2.52966, 14.2174
4.91949, 14.64844
2.44915, 21.54499
5.29661, 34.04499
5.27542, 28.01051
1.43644, 18.52775
3.17797, 25.4243
4.4661, 19.38982
2.81356, 20.25189
3.90254, 19.38982
0.52119, 28.01051
2.82203, 24.1312
4.05085, 35.76913
2.33051, 31.02775
4.77966, 35.76913
2.58051, 28.87258
5.06356, 25.85533
4.63136, 27.57947
4.66949, 43.09671
3.27542, 38.35533
5.08051, 28.44154
1.67797, 29.73464
4.53814, 31.45878
5.19492, 46.97602
