x, y
-1.74933, 86.15451
-1.74754, 102.82118
-1.74754, 119.48785
-1.74933, 136.15451
-1.79051, 230.59896
-1.79051, 213.93229
-1.79051, 197.26563
-1.7923, 180.59896
-1.79409, 163.93229
-1.80125, 180.59896
-1.80125, 197.26563
-1.80304, 213.93229
-1.68845, -222.17882
-1.68666, -238.84549
-1.68666, -255.51215
-1.65085, 233.37674
-1.64011, 219.48785
-1.79946, 147.26563
-1.79946, 130.59896
-1.80483, 113.93229
-1.80662, 97.26563
-1.80662, 80.59896
-1.80842, 63.93229
-1.81021, 47.26563
-1.81021, 30.59896
-1.81021, 13.93229
-1.81021, -2.73438
-1.81021, -19.40104
-1.81021, -36.06771
-1.81021, -52.73438
-1.812, -69.40104
-1.812, -86.06771
-1.81379, -102.73438
-1.81379, -119.40104
-1.81379, -136.06771
-1.81379, -152.73438
-1.81379, -169.40104
-1.81737, -186.06771
-1.65264, 216.71007
-1.65443, 200.0434
-1.63832, 202.82118
-1.63653, 186.15451
-1.63295, 169.48785
-1.63295, 152.82118
-1.63115, 136.15451
-1.62757, 119.48785
-1.62757, 102.82118
-1.62757, 86.15451
-1.62757, 69.48785
-1.62757, 52.82118
-1.62757, 36.15451
-1.62757, 19.48785
-1.62757, 2.82118
-1.6222, -13.84549
-1.61862, -30.51215
-1.61862, -47.17882
-1.61862, -63.84549
-1.61504, -80.51215
-1.61504, -97.17882
-1.61504, -113.84549
-1.61504, -130.51215
-1.61504, -147.17882
-1.61504, -163.84549
-1.60967, -180.51215
-1.59893, -163.84549
-1.59893, -147.17882
-1.59893, -130.51215
-1.59893, -113.84549
-1.82274, -202.73438
-1.82632, -219.40104
-1.82811, -236.06771
-1.8299, -252.73438
-1.8299, -269.40104
-1.8299, -286.06771
-1.8299, -302.73438
-1.84064, -297.17882
-1.84064, -280.51215
-1.84423, -263.84549
-1.84602, -247.17882
-1.85318, -230.51215
-1.85318, -213.84549
-1.85318, -197.17882
-1.85318, -180.51215
-1.85318, -163.84549
-1.85318, -147.17882
-1.85318, -130.51215
-1.85318, -113.84549
-1.85318, -97.17882
-1.85497, -80.51215
-1.85676, -63.84549
-1.86034, -47.17882
-1.86571, -30.51215
-1.87108, -13.84549
-1.87108, 2.82118
-1.60788, -197.17882
-1.60788, -213.84549
-1.60788, -230.51215
-1.61146, -247.17882
-1.58818, -174.9566
-1.5846, -158.28993
-1.5846, -141.62326
-1.83527, -319.40104
-1.83348, -336.06771
-1.84244, -230.51215
-1.84244, -213.84549
-1.86213, -97.17882
-1.85676, -13.84549
-1.87645, -38.84549
-1.88004, -55.51215
-1.89078, -55.51215
-1.89257, -38.84549
-1.89257, -22.17882
-1.89257, -5.51215
-1.89257, 11.15451
-1.89257, 27.82118
-1.89257, 44.48785
-1.89257, 61.15451
-1.89794, 77.82118
-1.90331, 94.48785
-1.90689, 111.15451
-1.90868, 127.82118
-1.90868, 144.48785
-1.90868, 161.15451
-1.90868, 177.82118
-1.90868, 194.48785
-1.91047, 211.15451
-1.91047, 227.82118
-1.91226, 244.48785
-1.91585, 261.15451
-1.91585, 277.82118
-1.91585, 294.48785
-1.91585, 311.15451
-1.58997, -191.62326
-1.58997, -208.28993
-1.58997, -224.9566
-1.88541, -72.17882
-1.88541, -88.84549
-1.88541, -105.51215
-1.91943, 227.82118
-1.92122, 211.15451
-1.92122, 194.48785
-1.92122, 177.82118
-1.92122, 161.15451
-1.92122, 144.48785
-1.92122, 127.82118
-1.92301, 111.15451
-1.9248, 94.48785
-1.9248, 77.82118
-1.9248, 61.15451
-1.92659, 44.48785
-1.92838, 27.82118
-1.92838, 11.15451
-1.92838, -5.51215
-1.92838, -22.17882
-1.92838, -38.84549
-1.93196, -55.51215
-1.93196, -72.17882
-1.94091, -55.51215
-1.94091, -38.84549
-1.9427, -22.17882
-1.94449, -5.51215
-1.94628, 11.15451
-1.94628, 27.82118
-1.94628, 44.48785
-1.93554, -88.84549
-1.93554, -105.51215
-1.95345, -22.17882
-1.95703, -38.84549
-1.95882, -55.51215
-1.96061, -72.17882
-1.96419, -88.84549
-1.96956, -105.51215
-1.97672, -88.84549
-1.97851, -72.17882
-1.97851, -55.51215
-1.96956, -122.17882
-1.97314, -138.84549
-1.97314, -155.51215
-0.01253, 52.82118
-0.01253, 36.15451
-1.39481, -61.06771
-1.40555, -94.40104
-1.38227, -94.40104
-1.40376, -111.06771
-1.38227, -111.06771
-1.47001, -194.40104
-1.58102, -211.06771
-1.31423, 269.48785
-1.27305, -2.73438
-1.23724, -52.73438
-1.2265, -252.73438
-1.19427, 358.37674
-1.12981, -149.9566
-1.1513, -158.28993
-1.13339, -199.9566
-1.13697, -49.9566
-1.12623, -49.9566
-1.10474, -269.40104
-1.00806, -149.9566
-0.98657, -149.9566
-1.00806, -166.62326
-0.98657, -166.62326
-0.98657, -183.28993
-0.95971, 366.71007
-0.89526, -119.40104
-0.86482, -194.40104
-0.87377, -219.40104
-0.82184, 75.0434
-0.80573, 41.71007
-0.74485, -183.28993
-0.76992, -241.62326
-0.70725, 208.37674
-0.71979, 155.59896
-0.71979, 138.93229
-0.71979, 122.26563
-0.65175, -163.84549
-0.62489, -197.17882
-0.62847, -230.51215
-0.60877, 202.82118
-0.52462, -233.28993
-0.48344, 350.0434
-0.46732, 47.26563
-0.43509, -186.06771
-0.40824, -36.06771
-0.39212, -297.17882
-0.34378, 152.82118
-0.29543, 83.37674
-0.30976, 150.0434
-0.27037, -49.9566
-0.29006, -66.62326
-0.29006, -83.28993
-0.29006, -99.9566
-0.29006, -116.62326
-0.26858, -130.51215
-0.29006, -133.28993
-0.28827, -149.9566
-0.28648, -166.62326
-0.23993, 283.37674
-0.19158, -252.73438
-0.16294, -263.84549
-0.15219, -197.17882
-0.08953, -8.28993
-0.05372, -47.17882
-0.06983, -108.28993
-0.01253, -97.17882
-0.01611, -130.51215
-0.04655, 27.82118
-0.13787, -188.84549
-0.20233, 11.15451
-0.53357, -72.17882
-0.57296, 113.93229
-0.64458, -113.84549
-0.76097, -158.28993
-0.76634, -141.62326
-0.76634, -124.9566
-0.87914, -102.73438
-0.99194, -33.28993
-1.04566, 116.71007
-1.91585, 327.82118
-1.85497, -30.51215
-1.82632, -169.40104
-1.80483, 163.93229
-1.74575, 69.48785
-1.61325, -263.84549
-1.57923, -191.62326
-1.63653, 236.15451
